"phase","analysis","gene1","gene2","dataset","R","p_value","status","path"
"ph2","chromatin_vs_heme","BRD2","HMBS","BLCA_Tumor",0.085,"0.089","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__BLCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","BRCA_Tumor",-0.04,"0.19","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__BRCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","CESC_Tumor",-0.02,"0.73","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__CESC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","CHOL_Tumor",-0.12,"0.5","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__CHOL_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","COAD_Tumor",0.069,"0.25","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__COAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","DLBC_Tumor",-0.18,"0.22","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__DLBC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","ESCA_Tumor",0.085,"0.26","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__ESCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","GBM_Tumor",0.16,"0.046","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__GBM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","HNSC_Tumor",0.037,"0.4","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__HNSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","KICH_Tumor",0.47,"6.9e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__KICH_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","KIRC_Tumor",-0.077,"0.077","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__KIRC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","KIRP_Tumor",0.19,"0.00097","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__KIRP_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","LAML_Tumor",0.093,"0.22","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__LAML_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","LGG_Tumor",0.32,"1.1e-13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__LGG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","LIHC_Tumor",0.21,"4.8e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__LIHC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","LUAD_Tumor",0.12,"0.0074","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__LUAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","LUSC_Tumor",0.15,"0.00064","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__LUSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","MESO_Tumor",-0.018,"0.87","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__MESO_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","OV_Tumor",0.26,"3.9e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__OV_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","PAAD_Tumor",-0.017,"0.82","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__PAAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","PCPG_Tumor",0.26,"0.00043","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__PCPG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","PRAD_Tumor",-0.073,"0.1","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__PRAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","READ_Tumor",0.17,"0.11","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__READ_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","SARC_Tumor",-0.032,"0.6","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__SARC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","SKCM_Tumor",0.1,"0.029","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__SKCM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","STAD_Tumor",0.35,"6.4e-13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__STAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","TGCT_Tumor",0.13,"0.12","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__TGCT_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","THCA_Tumor",0.37,"5.3e-18","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__THCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","THYM_Tumor",-0.38,"2.2e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__THYM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","UCEC_Tumor",0.069,"0.36","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__UCEC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","UCS_Tumor",-0.19,"0.15","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__UCS_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","HMBS","UVM_Tumor",0.3,"0.0067","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_HMBS__UVM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","ACC_Tumor",0.38,"0.00056","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__ACC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","BLCA_Tumor",0.017,"0.74","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__BLCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","BRCA_Tumor",0.03,"0.32","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__BRCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","CESC_Tumor",0.045,"0.44","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__CESC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","CHOL_Tumor",0.3,"0.08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__CHOL_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","COAD_Tumor",0.063,"0.3","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__COAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","DLBC_Tumor",0.2,"0.18","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__DLBC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","ESCA_Tumor",0.11,"0.13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__ESCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","GBM_Tumor",0.28,"0.00027","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__GBM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","HNSC_Tumor",0.26,"2.2e-09","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__HNSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","KICH_Tumor",0.36,"0.003","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__KICH_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","KIRC_Tumor",0.32,"2.6e-14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__KIRC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","KIRP_Tumor",0.18,"0.0021","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__KIRP_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","LAML_Tumor",0.26,"0.00066","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__LAML_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","LGG_Tumor",0.43,"2.1e-24","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__LGG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","LIHC_Tumor",0.14,"0.0062","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__LIHC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","LUAD_Tumor",0.23,"2.8e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__LUAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","LUSC_Tumor",0.33,"3.7e-14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__LUSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","MESO_Tumor",-0.052,"0.63","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__MESO_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","OV_Tumor",0.3,"4.3e-10","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__OV_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","PAAD_Tumor",0.19,"0.012","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__PAAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","PCPG_Tumor",0.013,"0.86","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__PCPG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","PRAD_Tumor",-0.0014,"0.98","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__PRAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","READ_Tumor",0.018,"0.87","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__READ_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","SARC_Tumor",0.23,"0.00013","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__SARC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","SKCM_Tumor",0.14,"0.0027","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__SKCM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","STAD_Tumor",0.19,"0.00014","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__STAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","TGCT_Tumor",0.12,"0.18","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__TGCT_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","THCA_Tumor",0.31,"4.9e-13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__THCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","THYM_Tumor",-0.57,"1.2e-11","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__THYM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","UCEC_Tumor",-0.16,"0.038","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__UCEC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","UCS_Tumor",0.17,"0.22","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__UCS_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","PPOX","UVM_Tumor",0.14,"0.2","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_PPOX__UVM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","ACC_Tumor",0.065,"0.57","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__ACC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","BLCA_Tumor",0.17,"0.00086","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__BLCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","BRCA_Tumor",-0.012,"0.69","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__BRCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","CESC_Tumor",0.19,"7e-04","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__CESC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","CHOL_Tumor",-0.044,"0.8","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__CHOL_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","COAD_Tumor",0.11,"0.057","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__COAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","DLBC_Tumor",-0.53,"0.00014","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__DLBC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","ESCA_Tumor",0.2,"0.0068","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__ESCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","GBM_Tumor",-0.23,"0.0035","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__GBM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","HNSC_Tumor",0.0086,"0.85","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__HNSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","KICH_Tumor",0.41,"0.00081","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__KICH_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","KIRC_Tumor",0.21,"8e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__KIRC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","KIRP_Tumor",0.16,"0.0073","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__KIRP_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","LAML_Tumor",0.22,"0.0042","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__LAML_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","LGG_Tumor",-0.058,"0.19","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__LGG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","LIHC_Tumor",0.064,"0.22","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__LIHC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","LUAD_Tumor",-0.037,"0.41","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__LUAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","LUSC_Tumor",0.081,"0.074","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__LUSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","MESO_Tumor",0.051,"0.64","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__MESO_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","OV_Tumor",0.25,"1.4e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__OV_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","PAAD_Tumor",0.2,"0.0082","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__PAAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","PCPG_Tumor",0.056,"0.45","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__PCPG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","PRAD_Tumor",-0.17,"0.00013","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__PRAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","READ_Tumor",0.081,"0.44","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__READ_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","SARC_Tumor",0.067,"0.28","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__SARC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","SKCM_Tumor",0.0013,"0.98","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__SKCM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","STAD_Tumor",0.23,"2.5e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__STAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","TGCT_Tumor",0.33,"9.7e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__TGCT_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","THCA_Tumor",0.48,"1.4e-30","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__THCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","THYM_Tumor",0.28,"0.0023","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__THYM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","UCEC_Tumor",0.069,"0.37","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__UCEC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","UCS_Tumor",0.0094,"0.94","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__UCS_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROD","UVM_Tumor",0.26,"0.022","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROD__UVM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","ACC_Tumor",0.54,"3.5e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__ACC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","BLCA_Tumor",-0.036,"0.47","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__BLCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","BRCA_Tumor",0.031,"0.3","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__BRCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","CESC_Tumor",0.023,"0.68","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__CESC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","CHOL_Tumor",-0.094,"0.59","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__CHOL_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","COAD_Tumor",-0.089,"0.14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__COAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","DLBC_Tumor",-0.31,"0.035","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__DLBC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","ESCA_Tumor",0.12,"0.094","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__ESCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","GBM_Tumor",-0.15,"0.051","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__GBM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","HNSC_Tumor",0.046,"0.3","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__HNSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","KICH_Tumor",0.32,"0.0086","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__KICH_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","KIRC_Tumor",-0.046,"0.3","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__KIRC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","KIRP_Tumor",0.021,"0.73","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__KIRP_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","LAML_Tumor",0.17,"0.023","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__LAML_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","LGG_Tumor",-0.14,"0.0012","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__LGG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","LIHC_Tumor",0.035,"0.5","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__LIHC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","LUAD_Tumor",0.095,"0.037","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__LUAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","LUSC_Tumor",-0.054,"0.24","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__LUSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","MESO_Tumor",-0.15,"0.17","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__MESO_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","OV_Tumor",0.029,"0.55","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__OV_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","BRD2","UROS","PAAD_Tumor",0.084,"0.26","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__BRD2_vs_UROS__PAAD_Tumor__spearman.pdf"
